# 2017-02-28 19:03:39.626
#
# origin = GSFC Planetary Spectrum Generator, Villanueva et al.
#
       wave             fluxd
4.414014782 4.12606809981e-09
4.415649602 1.52258151534e-07
4.417285028 7.31791587372e-08
4.418921059 7.97385764851e-08
4.420557697 9.87711459633e-08
 4.42219494 4.69056670195e-05
 4.42383279 1.13127640892e-07
4.425471247 1.09523490622e-05
 4.42711031 2.60736589533e-05
4.428749981 3.49570490537e-06
4.430390259 2.30442497452e-05
4.432031144 1.50224811476e-07
4.433672637 0.000206887497974
4.435314738 9.51465643015e-07
4.436957447 1.40370663971e-08
4.438600765 8.17298790875e-06
4.440244691 3.53162423178e-06
4.441889226 3.97474399519e-06
 4.44353437 3.23238386233e-05
4.445180124 5.42751151101e-07
4.446826487 5.29379127743e-06
4.448473459 3.00351688853e-07
4.450121042 2.31053972873e-07
4.451769235 6.02638645227e-05
4.453418039 4.29026811556e-07
4.455067453 3.65621130909e-05
4.456717478 3.51349122931e-08
4.458368114 2.13208578699e-07
4.460019361 0.000278215551296
 4.46167122 7.09388473283e-08
4.463323691 4.48843197556e-08
4.464976774 1.08388661213e-06
4.466630469  5.2091103884e-07
4.468284777 3.38542590175e-08
4.469939697  8.7744782644e-05
 4.47159523 2.14220333368e-05
4.473251376 1.61508088987e-08
4.474908136 9.05471186157e-05
 4.47656551 6.47872597777e-08
4.478223497 0.000133818199713
4.479882098 9.23307626133e-06
4.481541314 4.43716401715e-08
4.483201144 2.16722429026e-07
4.484861589 1.17476535729e-08
4.486522649 4.38838598158e-09
4.488184324 2.62507208434e-05
4.489846614 1.84850319272e-05
 4.49150952  0.00010041243679
4.493173042 0.000228858262215
 4.49483718 0.000192228483324
4.496501935 3.98014851223e-08
4.498167306 4.49297161034e-08
4.499833294 1.21363594967e-06
4.501499899 9.98124894243e-07
4.503167121 2.72920236887e-06
4.504834961 1.77640533986e-07
4.506503418 4.23826654378e-05
4.508172493 0.000544072405196
4.509842187 9.04534610729e-07
4.511512499 1.80113917601e-06
4.513183429 4.92388595965e-07
4.514854979 3.49397236232e-05
4.516527147 0.000120701345112
4.518199935 2.28151990734e-06
4.519873343 4.19943787939e-08
 4.52154737 1.43417990328e-05
4.523222017 3.72006031978e-08
4.524897284 4.43241058173e-08
4.526573172 1.91516102291e-07
4.528249681 0.000553068691989
 4.52992681 1.89920629751e-07
4.531604561  0.00109915217866
4.533282933 2.08527952751e-05
4.534961927 4.20097866068e-08
4.536641542 1.84753346121e-08
 4.53832178 7.46878363493e-07
 4.54000264  5.1337845338e-05
4.541684122 2.46986015721e-06
4.543366227  4.9463637986e-08
4.545048956 2.70343922869e-08
4.546732307 3.68768920091e-06
4.548416282 0.000216976626214
4.550100881 1.31586505565e-08
4.551786103 3.73997790276e-08
 4.55347195 9.92532425533e-06
4.555158421 7.94891087926e-07
4.556845517 5.02331172451e-09
4.558533237 1.23491329381e-06
4.560221583 7.78850877134e-05
4.561910554 1.43623871163e-07
 4.56360015  1.8055960772e-05
4.565290373 1.27026139345e-06
4.566981221 0.000112060406226
4.568672696 3.79562989207e-06
4.570364797 1.50807053078e-07
4.572057524    7.50955751e-05
4.573750879 0.000115227203807
4.575444861 5.30617962944e-08
 4.57713947 0.000310974766131
4.578834707 2.49241572462e-06
4.580530571 0.000234508636241
4.582227064 4.68082606345e-07
4.583924185 6.95239985503e-07
4.585621935 8.36328312085e-06
4.587320314 0.000435321586415
4.589019321 4.66773012337e-05
4.590718958 3.71923513874e-05
4.592419224  7.5989429366e-07
 4.59412012 7.66561995056e-06
4.595821646 0.000748067846305
4.597523802 1.70443482462e-05
4.599226589 2.64291982695e-08
4.600930006 3.78932663552e-07
4.602634054  0.00119213397804
4.604338734 0.000273255129483
4.606044044 4.16443830098e-06
4.607749986 1.38621616628e-07
4.609456561 3.38784916857e-07
4.611163767  0.00173871833547
4.612871605 0.000140734173953
4.614580076 9.08632312137e-09
 4.61628918 2.76425769598e-06
4.617998917  0.00235624964096
4.619709286 3.46955723507e-05
 4.62142029 2.03879230742e-08
4.623131927 9.07069806813e-07
4.624844198 5.43725424782e-08
4.626557103  0.00317364315442
4.628270643 4.55060119217e-08
4.629984817 2.54955838118e-05
4.631699627 1.81588385458e-07
4.633415071  0.00303036568994
4.635131151 6.64946629026e-05
4.636847866  1.6198703421e-06
4.638565217 0.000184545536508
4.640283204 8.36836810986e-05
4.642001827  0.00323419795693
4.643721087 2.71011341089e-06
4.645440984 9.12490568473e-06
4.647161518  4.9219575088e-07
4.648882689 0.000900612441248
4.650604497  0.00253248790277
4.652326943 1.31035042344e-05
4.654050027 3.61338326969e-05
4.655773749 0.000236694666634
 4.65749811  0.00151701742845
4.659223109 1.82767519641e-08
4.660948748 0.000204072178475
4.662675025 0.000384081079738
4.664401942 2.58356772824e-07
4.666129498 1.36670483416e-08
4.667857694 0.000162363001898
 4.66958653 1.42363863075e-05
4.671316007 4.49434183639e-06
4.673046124 0.000106495133182
4.674776881  0.00162787399427
 4.67650828 4.73473715545e-05
 4.67824032 2.25965798142e-06
4.679973002  0.00114513761275
4.681706325 1.05852547178e-05
4.683440291  0.00309066133858
4.685174898 2.34883014512e-06
4.686910148 1.28468118392e-06
4.688646041 8.11002067758e-05
4.690382576 2.57590823768e-08
4.692119755  0.00398670571249
4.693857577 2.26777817272e-07
4.695596043  3.7863348223e-05
4.697335153 2.40689068441e-05
4.699074906 4.99264858486e-05
4.700815305  0.00405017374078
4.702556347 3.42689860044e-07
4.704298035 4.27117267386e-06
4.706040367 1.15467929012e-06
4.707783345 4.27084227269e-05
4.709526969  0.00357995861421
4.711271238  0.00016424690479
4.713016153 1.81398449373e-05
4.714761715 1.14224335388e-05
4.716507923 2.93538343062e-05
4.718254778  0.00331733822671
4.720002279 5.51116824464e-06
4.721750428 4.01443140486e-08
4.723499225 1.14953717841e-07
4.725248669 0.000492196062873
4.726998761  0.00260670195475
4.728749501 0.000817421241492
 4.73050089 0.000839590955577
4.732252927 1.04178970873e-06
4.734005614 2.40468927877e-05
4.735758949  0.00216833704204
4.737512934 4.39777553873e-05
4.739267568 3.38626658545e-05
4.741022853 4.29773886086e-05
4.742778787 1.08623818738e-05
4.744535372 1.32979358833e-05
4.746292607  0.00122074708682
4.748050493 3.01899720008e-07
 4.74980903 5.87350933905e-05
4.751568219 7.76806822438e-07
4.753328059  1.7971371651e-05
4.755088551  0.00100268151311
4.756849695 1.87683615973e-07
4.758611491 6.63939014532e-05
 4.76037394 6.36928889195e-08
4.762137041 1.18763245004e-05
4.763900796 0.000426211738179
4.765665203 0.000187711270976
4.767430265 8.42126147352e-06
4.769195979 5.42031946753e-05
4.770962348 6.69371523009e-05
4.772729371 0.000257483482172
4.774497049  0.00026499642907
4.776265381 0.000391853171779
4.778034368  0.00124150479416
4.779804011 0.000183461071502
4.781574309 0.000111930234476
4.783345262 0.000249986905356
4.785116871 4.11675046052e-06
4.786889137  4.5154933032e-05
4.788662059 1.19636533636e-06
4.790435637 1.07740712714e-06
4.792209873 1.19425644699e-07
4.793984765 6.41103901536e-05
4.795760315  0.00025137038596
4.797536523   1.237183945e-05
4.799313388  4.1432935758e-07
4.801090912 3.26307215429e-05
4.802869093  2.1931962711e-05
4.804647934 1.97989379775e-05
4.806427433 2.61865194171e-05
4.808207591 0.000760415834374
4.809988409 7.43789110208e-06
4.811769886 1.65521655893e-05
4.813552023 8.87990727797e-06
 4.81533482 0.000690853252609
4.817118278 9.09957414339e-06
4.818902395 1.19662799703e-06
4.820687174 1.70583645375e-06
4.822472614 0.000487048761457
4.824258715 0.000213776938118
4.826045477 5.64882441336e-05
4.827832901  3.6608595956e-05
4.829620988 4.01046169198e-05
4.831409736 8.65520759118e-07
4.833199147 1.40905439423e-06
4.834989221 7.48889570482e-06
4.836779958  0.00018141586762
4.838571358 2.38234277167e-05
4.840363421 2.48891885375e-06
4.842156148 7.52758035291e-08
 4.84394954 3.68757761603e-06
4.845743595 2.13647227794e-07
4.847538315 9.65273393159e-08
4.849333699 5.95071009907e-05
4.851129749 2.17521123339e-07
4.852926464 1.18356516073e-07
4.854723844 2.01375020564e-06
 4.85652189 7.97335911904e-05
4.858320601 1.08219160996e-05
4.860119979 8.73632948787e-06
4.861920024 6.30500902889e-06
4.863720735 2.31140678843e-05
4.865522113 2.12839571547e-06
4.867324158 5.98431947597e-05
4.869126871 0.000218594659732
4.870930251 7.36389826785e-06
4.872734299 6.00038397501e-06
4.874539016 0.000119105243658
4.876344401 6.44558522633e-06
4.878150454 5.94823562652e-06
4.879957177 1.93847200383e-05
4.881764568  0.00011974033323
4.883572629  7.4182218424e-06
 4.88538136 2.37072032055e-07
 4.88719076 8.06866041564e-08
4.889000831 6.15866129883e-07
4.890811572 3.40827068787e-07
4.892622984 5.99870542328e-06
4.894435066 1.75372587727e-05
 4.89624782 1.61325010287e-05
4.898061245 7.22990094657e-07
4.899875342 2.61304899708e-06
 4.90169011 0.000483623602326
4.903505551 0.000517266109434
4.905321664 8.77184619916e-06
 4.90713845 2.13065699277e-05
4.908955909  7.4095024687e-07
4.910774041 1.06848022722e-07
4.912592846 6.75413469258e-06
4.914412325 1.23667961667e-05
4.916232477 7.34215456484e-05
4.918053304 9.16004302274e-08
4.919874805 2.07235456836e-06
4.921696981 0.000259540683335
4.923519832 1.24660934319e-06
4.925343358 6.90013056731e-07
4.927167559 4.42885993581e-07
4.928992436 2.42042849193e-07
4.930817989 0.000133346648312
4.932644218 8.60359359941e-06
4.934471123 9.04484434708e-05
4.936298705 4.52336258807e-05
4.938126964 1.33896101745e-05
  4.9399559 4.90453881999e-06
4.941785513 1.27783866205e-06
4.943615804 3.83302068182e-06
4.945446773  0.00027952095831
 4.94727842 3.29114279257e-06
4.949110745 2.68636370278e-05
4.950943749 1.55177169529e-08
4.952777432 0.000394646056164
4.954611794 2.45675824927e-06
4.956446835 1.23827987783e-05
4.958282556 9.73580243992e-06
4.960118957 4.77550401357e-05
4.961956038 1.97439062264e-05
  4.9637938 1.70869195571e-05
4.965632242 2.08868976016e-05
4.967471365 1.87644722045e-06
4.969311169 2.76449745898e-06
4.971151655 3.96415040924e-05
4.972992822 6.09473274045e-06
4.974834671 9.80375434255e-07
4.976677203  2.2212035127e-07
4.978520416 7.22437613979e-06
4.980364313 0.000268262876088
4.982208892 3.09325243247e-05
4.984054155 7.82151402121e-05
4.985900101 2.13737503727e-05
 4.98774673 9.98033697081e-05
4.989594044 1.57907745686e-05
4.991442042 0.000921264772242
4.993290724 0.000526376103854
4.995140091 1.11101986251e-05
4.996990143 6.28169629138e-06
 4.99884088 5.87748252507e-07
5.000692303 4.63745900681e-06
5.002544411 8.07826066809e-05
5.004397205 3.43622707326e-06
5.006250685 1.27477586331e-07
5.008104852 8.52156028573e-06
5.009959706 8.21116656065e-06
5.011815247 3.99277511436e-05
5.013671475 5.79636717585e-07
 5.01552839  1.5920796148e-07
5.017385993 1.37058349233e-05
5.019244284 0.000274194979506
5.021103263  2.2452132703e-06
5.022962931 8.63119054969e-05
5.024823288 1.92246461053e-06
5.026684334 1.06064429976e-06
5.028546069 1.00517230812e-05
5.030408493 1.63794903801e-05
5.032271607 5.79897080716e-07
5.034135412 0.000249856082606
5.035999906 2.88858783606e-06
5.037865091 2.12767241739e-05
5.039730967 2.55693841248e-06
5.041597534 6.01489648877e-05
5.043464793 6.41330222032e-05
5.045332743  6.1720018885e-08
5.047201384 5.50070702751e-07
5.049070718 2.00487351776e-06
5.050940744 2.06255566003e-07
5.052811463 0.000131331374254
5.054682875 1.23055244056e-05
 5.05655498 6.92748077893e-07
5.058427778 4.88108098349e-06
 5.06030127 1.27349149156e-05
5.062175455 3.22271238895e-05
5.064050335  1.9657660671e-07
5.065925909 8.36151352865e-08
5.067802178 2.25297332123e-06
5.069679142 8.60549741895e-06
5.071556801 4.85070247134e-07
5.073435155 4.80060163531e-06
5.075314205 1.31476864728e-05
5.077193951 0.000565989562214
5.079074393 8.51374774187e-05
5.080955532 3.18571378087e-07
5.082837367 2.73049676493e-06
  5.0847199 4.01287289482e-06
5.086603129 5.12854213525e-07
5.088487056 1.47780196592e-05
5.090371681 8.00950133291e-06
5.092257004 6.42721570202e-07
5.094143025  1.7325332148e-05
5.096029745 1.59103387501e-06
5.097917163 1.66266494575e-06
5.099805281 5.62946406014e-08
5.101694098 1.83929839279e-05
5.103583614 1.75284998281e-07
 5.10547383 1.86507233301e-06
5.107364746   1.788251835e-05
5.109256363 7.12672520334e-05
 5.11114868 0.000202897861073
5.113041698 0.000708546249529
5.114935417 1.92638077431e-06
5.116829838 3.58752784332e-07
 5.11872496 2.82419430707e-05
5.120620784 1.09838110899e-05
 5.12251731  7.6055848984e-05
5.124414539 2.61467904617e-05
 5.12631247  3.2594493974e-07
5.128211104 2.95543763666e-05
5.130110442 0.000228150162198
5.132010483 2.46284628164e-05
5.133911227 9.11501026134e-05
5.135812676 3.74627206544e-07
5.137714829 3.62862088195e-05
5.139617686 2.50107052051e-06
5.141521248 4.98499189384e-05
5.143425515 7.75140267032e-06
5.145330488 1.11305623228e-06
5.147236166 4.98781559837e-07
5.149142549 9.67628573903e-07
5.151049639 4.53360768092e-06
5.152957435 2.99594052038e-05
5.154865938 2.54928111561e-07
5.156775148 3.51143757408e-06
5.158685065 3.89983386427e-06
5.160595689 3.14014081494e-07
 5.16250702 9.83481897225e-06
 5.16441906 0.000131256316228
5.166331808 2.49932343485e-05
5.168245264 1.23092942855e-05
5.170159429 5.56891093164e-06
5.172074303 7.46213619725e-05
5.173989886 1.29055390319e-05
5.175906178 3.74876993149e-05
5.177823181  8.8634645131e-07
5.179740893 5.32768459968e-07
5.181659316 8.55022602831e-07
5.183578449 1.29864611715e-07
5.185498293 4.82015150012e-05
5.187418847 2.82483059122e-06
5.189340114 2.14797911416e-05
5.191262092 2.87049154223e-06
5.193184781 2.77288943852e-06
5.195108183 4.78836040875e-07
5.197032297 2.27238298318e-07
5.198957124 2.40203265941e-05
5.200882664 9.48232376888e-06
5.202808916 1.80802443529e-06
5.204735883 1.79266846501e-07
5.206663563 3.51444649928e-06
5.208591957 1.21700691731e-05
5.210521065 0.000187177229767
5.212450887  3.6647725773e-06
5.214381425 9.23926379033e-06
5.216312677 3.02081519427e-07
5.218244645 3.58894422047e-07
5.220177328 0.000288496840188
5.222110727  1.7292440651e-05
5.224044842 1.73967149089e-05
5.225979673 1.31519251373e-06
5.227915221 5.37530779222e-06
5.229851486 2.57375824253e-06
5.231788468 3.96627440951e-07
5.233726168 1.72267735931e-06
5.235664585 1.00581054832e-06
 5.23760372 1.73971333676e-05
5.239543573 3.99156272159e-05
5.241484145 3.79402579192e-05
5.243425435 6.62502395991e-06
5.245367445  1.2252662786e-06
5.247310173 3.48567381873e-07
5.249253622 2.03487551014e-07
 5.25119779 2.67136271169e-06
5.253142678 3.44603460919e-05
5.255088286 1.50243837204e-06
5.257034615 1.07832966789e-05
5.258981665 6.13624307881e-07
5.260929436 9.02275146891e-06
5.262877928 4.87319133946e-07
5.264827142 1.78411496234e-07
5.266777078 1.94679806581e-05
5.268727736 1.81771782025e-06
